28750.74609	69.02988
28744.62305	65.09408
28842.44922	82.12383
28682.62305	55.57497
28654.58203	41.73521
28506.23047	54.59387
28699.31055	44.27518
28717.53906	57.32693
28836.07422	77.06355
28823.92383	57.31183
28551.90625	67.71294
28892.46484	56.56395
28416.58594	41.19597
28952.39453	45.31495
28534.79297	62.80561
28848.18945	47.87558
28761.59570	64.77359
28590.04688	50.54424
28703.84180	53.50558
28654.60938	55.21668
28514.83008	59.46292
28826.14844	59.18167
28620.14844	49.42336
28663.25977	57.87389
28891.25195	76.17671
28608.47656	56.78911
28695.72266	56.94072
28663.76953	63.78708
28807.13086	49.55528
28467.94531	52.85084
28654.50586	53.85256
28826.99414	61.19331
28872.01758	65.33525
28775.05273	56.55132
28657.41211	64.04694
28772.48828	74.10128
28595.26758	51.29784
28807.31445	61.45128
28615.19531	60.55906
29110.83594	39.99003
28464.24805	53.43640
28760.07031	47.69483
28784.01758	52.18571
28625.98633	57.32629
28583.84375	63.03489
28944.85742	58.42427
28744.69531	49.32330
28605.88281	75.07282
28658.45898	48.68658
28679.78516	62.50784
28440.61719	44.13591
28588.53125	43.65858
28602.34375	52.52184
28770.22461	72.22503
28687.20898	47.24519
28678.33203	39.86301
28840.62695	65.51512
28631.18555	47.60343
28726.46094	61.25339
28713.62500	73.00525
28888.07227	59.05372
28925.57813	66.16694
29063.39258	61.41109
28760.61523	46.50615
28662.11914	66.18787
28618.17383	64.83963
28799.40039	58.67731
28717.37500	68.95065
28754.53125	69.25144
28547.42578	67.57597
28667.09570	61.43105
28828.71484	74.14736
28806.50000	61.37541
28770.89453	64.91379
28760.16992	82.27402
28672.64063	55.01197
28768.77930	62.44683
28543.37500	80.95208
28847.67578	60.04103
28651.47852	69.67598
28756.89258	47.92489
28732.26953	61.49921
28634.36133	57.51941
28765.25586	56.37068
28900.65234	46.23062
28455.25586	69.49593
28736.82813	75.83244
28547.19336	47.89927
28602.48242	33.50794
28758.42383	51.80292
28741.06250	56.28369
28625.22852	67.30124
28772.74023	89.46190
28517.71289	62.81610
28551.55273	53.02800
