1.01987	2.00000
1.02029	1.00000
1.02071	1.00000
1.02113	0.00000
1.02155	2.00000
1.02197	3.00000
1.02239	1.00000
1.02281	8.00000
1.02324	6.00000
1.02366	13.00000
1.02408	12.00000
1.02450	25.00000
1.02492	22.00000
1.02534	35.00000
1.02576	36.00000
1.02618	46.00000
1.02660	57.00000
1.02702	69.00000
1.02745	94.00000
1.02787	131.00000
1.02829	177.00000
1.02871	211.00000
1.02913	255.00000
1.02955	299.00000
1.02997	380.00000
1.03039	445.00000
1.03081	552.00000
1.03123	658.00000
1.03165	766.00000
1.03208	918.00000
1.03250	1033.00000
1.03292	1142.00000
1.03334	1311.00000
1.03376	1508.00000
1.03418	1701.00000
1.03460	1823.00000
1.03502	2074.00000
1.03544	2317.00000
1.03586	2438.00000
1.03628	2556.00000
1.03671	2816.00000
1.03713	2938.00000
1.03755	3176.00000
1.03797	3256.00000
1.03839	3385.00000
1.03881	3490.00000
1.03923	3531.00000
1.03965	3547.00000
1.04007	3594.00000
1.04049	3569.00000
1.04092	3361.00000
1.04134	3415.00000
1.04176	3298.00000
1.04218	3151.00000
1.04260	3077.00000
1.04302	2882.00000
1.04344	2711.00000
1.04386	2527.00000
1.04428	2194.00000
1.04470	2125.00000
1.04512	1968.00000
1.04555	1759.00000
1.04597	1517.00000
1.04639	1420.00000
1.04681	1292.00000
1.04723	1028.00000
1.04765	913.00000
1.04807	879.00000
1.04849	711.00000
1.04891	639.00000
1.04933	529.00000
1.04975	404.00000
1.05018	335.00000
1.05060	266.00000
1.05102	238.00000
1.05144	218.00000
1.05186	153.00000
1.05228	120.00000
1.05270	96.00000
1.05312	82.00000
1.05354	63.00000
1.05396	48.00000
1.05439	24.00000
1.05481	32.00000
1.05523	22.00000
1.05565	15.00000
1.05607	14.00000
1.05649	12.00000
1.05691	11.00000
1.05733	7.00000
1.05775	3.00000
1.05817	0.00000
1.05859	3.00000
1.05902	3.00000
1.05944	1.00000
1.05986	1.00000
1.06028	1.00000
1.06070	1.00000
1.06112	0.00000
1.06154	1.00000
