1.01222	1.00000
1.01265	1.00000
1.01308	0.00000
1.01351	1.00000
1.01393	1.00000
1.01436	0.00000
1.01479	0.00000
1.01521	2.00000
1.01564	6.00000
1.01607	1.00000
1.01649	6.00000
1.01692	4.00000
1.01735	8.00000
1.01777	13.00000
1.01820	20.00000
1.01863	22.00000
1.01905	24.00000
1.01948	35.00000
1.01991	58.00000
1.02034	53.00000
1.02076	68.00000
1.02119	105.00000
1.02162	123.00000
1.02204	147.00000
1.02247	211.00000
1.02290	240.00000
1.02332	297.00000
1.02375	341.00000
1.02418	417.00000
1.02460	531.00000
1.02503	583.00000
1.02546	697.00000
1.02588	803.00000
1.02631	903.00000
1.02674	1092.00000
1.02717	1290.00000
1.02759	1431.00000
1.02802	1550.00000
1.02845	1771.00000
1.02887	2013.00000
1.02930	2089.00000
1.02973	2285.00000
1.03015	2510.00000
1.03058	2769.00000
1.03101	2885.00000
1.03143	3007.00000
1.03186	3183.00000
1.03229	3245.00000
1.03271	3364.00000
1.03314	3434.00000
1.03357	3461.00000
1.03400	3531.00000
1.03442	3518.00000
1.03485	3417.00000
1.03528	3447.00000
1.03570	3211.00000
1.03613	3124.00000
1.03656	3044.00000
1.03698	2899.00000
1.03741	2748.00000
1.03784	2609.00000
1.03826	2468.00000
1.03869	2224.00000
1.03912	2002.00000
1.03954	1885.00000
1.03997	1693.00000
1.04040	1532.00000
1.04083	1400.00000
1.04125	1279.00000
1.04168	1142.00000
1.04211	894.00000
1.04253	795.00000
1.04296	708.00000
1.04339	595.00000
1.04381	477.00000
1.04424	438.00000
1.04467	373.00000
1.04509	281.00000
1.04552	248.00000
1.04595	186.00000
1.04637	147.00000
1.04680	153.00000
1.04723	106.00000
1.04766	71.00000
1.04808	60.00000
1.04851	47.00000
1.04894	39.00000
1.04936	26.00000
1.04979	25.00000
1.05022	15.00000
1.05064	13.00000
1.05107	9.00000
1.05150	1.00000
1.05192	1.00000
1.05235	5.00000
1.05278	3.00000
1.05320	5.00000
1.05363	1.00000
1.05406	0.00000
1.05449	4.00000
